SLAVE_ID,GROUP_ID,FLOW_VALUE,DIGITAL_INPUT,DATE,TIME
4-,3G,0000.00,0,07/11/2020,10:51:57
3-,3G,0003.29,0,07/11/2020,10:51:59
2-,3G,0000.79,0,07/11/2020,10:52:02
4-,3G,0000.00,0,07/11/2020,10:52:06
3-,3G,0000.00,0,07/11/2020,10:52:08
2-,3G,0003.26,0,07/11/2020,10:52:11
4-,3G,0000.00,0,07/11/2020,10:52:13
3-,3G,0000.00,0,07/11/2020,10:52:16
2-,3G,0002.98,0,07/11/2020,10:52:20
4-,3G,0003.26,0,07/11/2020,10:52:24
3-,3G,0003.09,0,07/11/2020,10:52:26
2-,3G,0000.00,0,07/11/2020,10:52:29
4-,3G,0000.00,0,07/11/2020,10:52:33
3-,3G,0003.29,0,07/11/2020,10:52:35
2-,3G,0000.75,0,07/11/2020,10:52:38
4-,3G,0000.00,0,07/11/2020,10:52:42
3-,3G,0000.00,0,07/11/2020,10:52:44
2-,3G,0003.26,0,07/11/2020,10:52:47
4-,3G,0002.64,0,07/11/2020,10:52:51
3-,3G,0000.00,0,07/11/2020,10:52:53
2-,3G,0000.00,0,07/11/2020,10:52:56
4-,3G,0003.29,0,07/11/2020,10:53:00
3-,3G,0003.09,0,07/11/2020,10:53:02
2-,3G,0000.00,0,07/11/2020,10:53:05
4-,3G,0000.00,0,07/11/2020,10:53:09
3-,3G,0003.29,0,07/11/2020,10:53:11
2-,3G,0000.70,0,07/11/2020,10:53:14
4-,3G,0000.00,0,07/11/2020,10:53:18
3-,3G,0000.00,0,07/11/2020,10:53:20
2-,3G,0003.26,0,07/11/2020,10:53:23
4-,3G,0002.64,0,07/11/2020,10:53:27
3-,3G,0000.00,0,07/11/2020,10:53:29
2-,3G,0000.00,0,07/11/2020,10:53:32
4-,3G,0003.26,0,07/11/2020,10:53:36
3-,3G,0003.11,0,07/11/2020,10:53:38
2-,3G,0000.00,0,07/11/2020,10:53:41
4-,3G,0000.00,0,07/11/2020,10:53:45
3-,3G,0003.29,0,07/11/2020,10:53:47
2-,3G,0000.73,0,07/11/2020,10:53:50
4-,3G,0000.00,0,07/11/2020,10:53:54
3-,3G,0000.00,0,07/11/2020,10:53:56
2-,3G,0003.33,0,07/11/2020,10:53:59
4-,3G,0002.53,0,07/11/2020,10:54:03
3-,3G,0000.00,0,07/11/2020,10:54:05
2-,3G,0000.00,0,07/11/2020,10:54:08
4-,3G,0003.26,0,07/11/2020,10:54:12
3-,3G,0003.09,0,07/11/2020,10:54:14
2-,3G,0000.00,0,07/11/2020,10:54:17
4-,3G,0000.00,0,07/11/2020,10:54:21
3-,3G,0003.29,0,07/11/2020,10:54:23
2-,3G,0000.70,0,07/11/2020,10:54:26
4-,3G,0000.00,0,07/11/2020,10:54:30
3-,3G,0000.00,0,07/11/2020,10:54:32
2-,3G,0003.24,0,07/11/2020,10:54:35
4-,3G,0002.64,0,07/11/2020,10:54:39
3-,3G,0000.00,0,07/11/2020,10:54:41
2-,3G,0000.00,0,07/11/2020,10:54:44
4-,3G,0003.24,0,07/11/2020,10:54:48
3-,3G,0003.11,0,07/11/2020,10:54:50
2-,3G,0000.00,0,07/11/2020,10:54:53
4-,3G,0000.00,0,07/11/2020,10:54:57
3-,3G,0003.29,0,07/11/2020,10:54:59
2-,3G,0000.70,0,07/11/2020,10:55:02
4-,3G,0000.00,0,07/11/2020,10:55:06
3-,3G,0000.00,0,07/11/2020,10:55:08
2-,3G,0003.31,0,07/11/2020,10:55:11
4-,3G,0002.81,0,07/11/2020,10:55:15
3-,3G,0000.00,0,07/11/2020,10:55:17
2-,3G,0000.00,0,07/11/2020,10:55:20
4-,3G,0003.26,0,07/11/2020,10:55:24
3-,3G,0003.11,0,07/11/2020,10:55:26
2-,3G,0000.00,0,07/11/2020,10:55:29
4-,3G,0000.00,0,07/11/2020,10:55:33
3-,3G,0003.29,0,07/11/2020,10:55:35
2-,3G,0000.77,0,07/11/2020,10:55:38
4-,3G,0000.00,0,07/11/2020,10:55:42
3-,3G,0000.00,0,07/11/2020,10:55:44
2-,3G,0003.24,0,07/11/2020,10:55:47
4-,3G,0002.81,0,07/11/2020,10:55:51
3-,3G,0000.00,0,07/11/2020,10:55:53
2-,3G,0000.00,0,07/11/2020,10:55:56
4-,3G,0003.24,0,07/11/2020,10:56:00
3-,3G,0003.11,0,07/11/2020,10:56:02
2-,3G,0000.00,0,07/11/2020,10:56:05
4-,3G,0000.00,0,07/11/2020,10:56:09
3-,3G,0003.29,0,07/11/2020,10:56:11
2-,3G,0000.81,0,07/11/2020,10:56:14
4-,3G,0000.00,0,07/11/2020,10:56:18
3-,3G,0000.00,0,07/11/2020,10:56:20
2-,3G,0003.26,0,07/11/2020,10:56:23
4-,3G,0002.92,0,07/11/2020,10:56:27
3-,3G,0000.00,0,07/11/2020,10:56:29
2-,3G,0000.00,0,07/11/2020,10:56:32
4-,3G,0003.26,0,07/11/2020,10:56:36
3-,3G,0003.09,0,07/11/2020,10:56:38
2-,3G,0000.00,0,07/11/2020,10:56:41
4-,3G,0000.00,0,07/11/2020,10:56:45
3-,3G,0003.31,0,07/11/2020,10:56:47
2-,3G,0001.16,0,07/11/2020,10:56:50
4-,3G,0000.00,0,07/11/2020,10:56:54
3-,3G,0000.00,0,07/11/2020,10:56:56
2-,3G,0003.26,0,07/11/2020,10:56:59
4-,3G,0002.88,0,07/11/2020,10:57:03
3-,3G,0000.00,0,07/11/2020,10:57:06
2-,3G,no_data,no_data,07/11/2020,10:57:08
4-,3G,0003.24,0,07/11/2020,10:57:12
3-,3G,0003.09,0,07/11/2020,10:57:14
2-,3G,0000.00,0,07/11/2020,10:57:17
4-,3G,0000.00,0,07/11/2020,10:57:21
3-,3G,0003.26,0,07/11/2020,10:57:23
2-,3G,0001.44,0,07/11/2020,10:57:26
4-,3G,0000.00,0,07/11/2020,10:57:30
3-,3G,0000.00,0,07/11/2020,10:57:32
2-,3G,0003.26,0,07/11/2020,10:57:35
4-,3G,0002.88,0,07/11/2020,10:57:39
3-,3G,0000.00,0,07/11/2020,10:57:41
2-,3G,0000.00,0,07/11/2020,10:57:44
4-,3G,0003.24,0,07/11/2020,10:57:48
3-,3G,0003.09,0,07/11/2020,10:57:50
2-,3G,0000.00,0,07/11/2020,10:57:53
4-,3G,0000.00,0,07/11/2020,10:57:57
3-,3G,0003.29,0,07/11/2020,10:57:59
2-,3G,0001.35,0,07/11/2020,10:58:02
4-,3G,0000.00,0,07/11/2020,10:58:06
3-,3G,0000.00,0,07/11/2020,10:58:08
2-,3G,0003.26,0,07/11/2020,10:58:11
4-,3G,0002.83,0,07/11/2020,10:58:15
3-,3G,0000.00,0,07/11/2020,10:58:17
2-,3G,0000.00,0,07/11/2020,10:58:20
4-,3G,0003.24,0,07/11/2020,10:58:24
3-,3G,0003.13,0,07/11/2020,10:58:26
2-,3G,0000.00,0,07/11/2020,10:58:29
4-,3G,0000.00,0,07/11/2020,10:58:33
3-,3G,0000.00,0,07/11/2020,10:58:35
2-,3G,0000.00,0,07/11/2020,10:58:38
4-,3G,0000.00,0,07/11/2020,10:58:42
3-,3G,0000.00,0,07/11/2020,10:58:44
2-,3G,0003.26,0,07/11/2020,10:58:47
4-,3G,0002.86,0,07/11/2020,10:58:51
3-,3G,0000.00,0,07/11/2020,10:58:53
2-,3G,0000.00,0,07/11/2020,10:58:56
4-,3G,0000.00,0,07/11/2020,10:59:00
3-,3G,0000.00,0,07/11/2020,10:59:02
2-,3G,0000.00,0,07/11/2020,10:59:05
4-,3G,0000.00,0,07/11/2020,10:59:09
3-,3G,0000.00,0,07/11/2020,10:59:11
2-,3G,0000.00,0,07/11/2020,10:59:14
4-,3G,0000.00,0,07/11/2020,10:59:18
3-,3G,0000.00,0,07/11/2020,10:59:20
2-,3G,0000.00,0,07/11/2020,10:59:23
4-,3G,0000.00,0,07/11/2020,10:59:27
3-,3G,0000.00,0,07/11/2020,10:59:29
2-,3G,0000.00,0,07/11/2020,10:59:32
4-,3G,0000.00,0,07/11/2020,10:59:36
3-,3G,0003.29,0,07/11/2020,10:59:38
2-,3G,0000.00,0,07/11/2020,10:59:41
4-,3G,0000.00,0,07/11/2020,10:59:45
3-,3G,0000.00,0,07/11/2020,10:59:47
2-,3G,0003.26,0,07/11/2020,10:59:50
4-,3G,0001.89,0,07/11/2020,10:59:54
3-,3G,0000.00,0,07/11/2020,10:59:56
2-,3G,0001.97,0,07/11/2020,10:59:59
4-,3G,0003.24,0,07/11/2020,11:00:03
3-,3G,0002.38,0,07/11/2020,11:00:05
2-,3G,0000.00,0,07/11/2020,11:00:08
4-,3G,0000.00,0,07/11/2020,11:00:12
3-,3G,0003.26,0,07/11/2020,11:00:14
2-,3G,0000.00,0,07/11/2020,11:00:17
4-,3G,0000.00,0,07/11/2020,11:00:21
3-,3G,0000.00,0,07/11/2020,11:00:23
2-,3G,0003.26,0,07/11/2020,11:00:26
4-,3G,0001.80,0,07/11/2020,11:00:30
3-,3G,0000.00,0,07/11/2020,11:00:32
2-,3G,0002.94,0,07/11/2020,11:00:35
4-,3G,0003.26,0,07/11/2020,11:00:39
3-,3G,0002.43,0,07/11/2020,11:00:41
2-,3G,0000.00,0,07/11/2020,11:00:44
4-,3G,0000.00,0,07/11/2020,11:00:48
3-,3G,0003.29,0,07/11/2020,11:00:50
2-,3G,0000.00,0,07/11/2020,11:00:53
4-,3G,0000.00,0,07/11/2020,11:00:57
3-,3G,0003.29,0,07/11/2020,11:01:00
2-,3G,0003.24,0,07/11/2020,11:01:02
4-,3G,0001.87,0,07/11/2020,11:01:06
3-,3G,0000.00,0,07/11/2020,11:01:08
2-,3G,0002.86,0,07/11/2020,11:01:11
4-,3G,0003.22,0,07/11/2020,11:01:15
3-,3G,0002.36,0,07/11/2020,11:01:17
2-,3G,0000.00,0,07/11/2020,11:01:20
4-,3G,0000.00,0,07/11/2020,11:01:24
3-,3G,0003.29,0,07/11/2020,11:01:26
2-,3G,0000.00,0,07/11/2020,11:01:29
4-,3G,0000.00,0,07/11/2020,11:01:33
3-,3G,0000.00,0,07/11/2020,11:01:35
2-,3G,0003.26,0,07/11/2020,11:01:38
4-,3G,0001.87,0,07/11/2020,11:01:42
3-,3G,0000.00,0,07/11/2020,11:01:44
2-,3G,0002.81,0,07/11/2020,11:01:47
4-,3G,0003.24,0,07/11/2020,11:01:51
3-,3G,0000.00,0,07/11/2020,11:01:53
2-,3G,0000.00,0,07/11/2020,11:01:56
4-,3G,0000.00,0,07/11/2020,11:02:00
3-,3G,0003.29,0,07/11/2020,11:02:02
2-,3G,0000.00,0,07/11/2020,11:02:05
4-,3G,0000.00,0,07/11/2020,11:02:09
3-,3G,0000.00,0,07/11/2020,11:02:11
2-,3G,0003.29,0,07/11/2020,11:02:14
4-,3G,0001.82,0,07/11/2020,11:02:18
3-,3G,0000.00,0,07/11/2020,11:02:20
2-,3G,0002.06,0,07/11/2020,11:02:23
4-,3G,0003.26,0,07/11/2020,11:02:27
3-,3G,0002.68,0,07/11/2020,11:02:29
2-,3G,0000.00,0,07/11/2020,11:02:32
4-,3G,0000.00,0,07/11/2020,11:02:36
3-,3G,0003.29,0,07/11/2020,11:02:38
2-,3G,0000.00,0,07/11/2020,11:02:41
4-,3G,0000.00,0,07/11/2020,11:02:45
3-,3G,0000.00,0,07/11/2020,11:02:48
2-,3G,0000.00,0,07/11/2020,11:02:50
4-,3G,0001.84,0,07/11/2020,11:02:54
3-,3G,0000.00,0,07/11/2020,11:02:57
2-,3G,0000.47,0,07/11/2020,11:02:59
4-,3G,0003.26,0,07/11/2020,11:03:03
3-,3G,0002.66,0,07/11/2020,11:03:06
2-,3G,0000.00,0,07/11/2020,11:03:08
4-,3G,0000.00,0,07/11/2020,11:03:12
3-,3G,0003.29,0,07/11/2020,11:03:15
2-,3G,0000.00,0,07/11/2020,11:03:17
4-,3G,0000.00,0,07/11/2020,11:03:21
3-,3G,0000.00,0,07/11/2020,11:03:24
2-,3G,0003.26,0,07/11/2020,11:03:26
4-,3G,0001.93,0,07/11/2020,11:03:30
3-,3G,0000.00,0,07/11/2020,11:03:33
2-,3G,0000.08,0,07/11/2020,11:03:35
4-,3G,0003.22,0,07/11/2020,11:03:39
3-,3G,0002.70,0,07/11/2020,11:03:42
2-,3G,0000.00,0,07/11/2020,11:03:44
4-,3G,0000.00,0,07/11/2020,11:03:48
3-,3G,0003.29,0,07/11/2020,11:03:51
2-,3G,0000.00,0,07/11/2020,11:03:53
4-,3G,0000.00,0,07/11/2020,11:03:57
3-,3G,0000.00,0,07/11/2020,11:04:00
2-,3G,0003.26,0,07/11/2020,11:04:02
4-,3G,0001.93,0,07/11/2020,11:04:06
3-,3G,0000.00,0,07/11/2020,11:04:09
2-,3G,0001.39,0,07/11/2020,11:04:11
4-,3G,0003.22,0,07/11/2020,11:04:15
3-,3G,0002.64,0,07/11/2020,11:04:18
2-,3G,0000.00,0,07/11/2020,11:04:20
4-,3G,0000.00,0,07/11/2020,11:04:24
3-,3G,0003.29,0,07/11/2020,11:04:27
2-,3G,0000.00,0,07/11/2020,11:04:29
4-,3G,0000.00,0,07/11/2020,11:04:33
3-,3G,0000.00,0,07/11/2020,11:04:36
2-,3G,0000.00,0,07/11/2020,11:04:38
4-,3G,0002.15,0,07/11/2020,11:04:42
3-,3G,0000.00,0,07/11/2020,11:04:45
2-,3G,0000.94,0,07/11/2020,11:04:47
4-,3G,0003.22,0,07/11/2020,11:04:51
3-,3G,0002.66,0,07/11/2020,11:04:54
2-,3G,0000.94,0,07/11/2020,11:04:56
4-,3G,0000.00,0,07/11/2020,11:05:00
3-,3G,0003.29,0,07/11/2020,11:05:03
2-,3G,0000.00,0,07/11/2020,11:05:05
4-,3G,0000.00,0,07/11/2020,11:05:09
3-,3G,0000.00,0,07/11/2020,11:05:12
2-,3G,0003.26,0,07/11/2020,11:05:14
4-,3G,0002.27,0,07/11/2020,11:05:18
3-,3G,0000.00,0,07/11/2020,11:05:21
2-,3G,0000.00,0,07/11/2020,11:05:23
4-,3G,0003.22,0,07/11/2020,11:05:27
3-,3G,0002.68,0,07/11/2020,11:05:30
2-,3G,0000.00,0,07/11/2020,11:05:32
4-,3G,0000.00,0,07/11/2020,11:05:36
3-,3G,0003.24,0,07/11/2020,11:05:39
2-,3G,0000.00,0,07/11/2020,11:05:41
4-,3G,0000.00,0,07/11/2020,11:05:45
3-,3G,0000.00,0,07/11/2020,11:05:48
2-,3G,0003.26,0,07/11/2020,11:05:50
4-,3G,0002.27,0,07/11/2020,11:05:54
3-,3G,0000.00,0,07/11/2020,11:05:57
2-,3G,0000.00,0,07/11/2020,11:05:59
4-,3G,0003.22,0,07/11/2020,11:06:03
3-,3G,0002.64,0,07/11/2020,11:06:06
2-,3G,0000.00,0,07/11/2020,11:06:08
4-,3G,0000.00,0,07/11/2020,11:06:12
3-,3G,0003.26,0,07/11/2020,11:06:15
2-,3G,0000.00,0,07/11/2020,11:06:17
4-,3G,0000.00,0,07/11/2020,11:06:21
3-,3G,0000.00,0,07/11/2020,11:06:24
2-,3G,0003.26,0,07/11/2020,11:06:26
4-,3G,0002.34,0,07/11/2020,11:06:30
3-,3G,0000.00,0,07/11/2020,11:06:33
2-,3G,0000.00,0,07/11/2020,11:06:35
4-,3G,0003.22,0,07/11/2020,11:06:39
3-,3G,0002.73,0,07/11/2020,11:06:42
2-,3G,0000.00,0,07/11/2020,11:06:44
4-,3G,0000.00,0,07/11/2020,11:06:48
3-,3G,0003.29,0,07/11/2020,11:06:51
2-,3G,0000.00,0,07/11/2020,11:06:53
4-,3G,0000.00,0,07/11/2020,11:06:57
3-,3G,0000.00,0,07/11/2020,11:07:00
2-,3G,0003.26,0,07/11/2020,11:07:02
4-,3G,0002.25,0,07/11/2020,11:07:06
3-,3G,0000.00,0,07/11/2020,11:07:09
2-,3G,0000.10,0,07/11/2020,11:07:11
4-,3G,0003.24,0,07/11/2020,11:07:15
3-,3G,0002.68,0,07/11/2020,11:07:18
2-,3G,0000.00,0,07/11/2020,11:07:20
4-,3G,0000.00,0,07/11/2020,11:07:24
3-,3G,0003.26,0,07/11/2020,11:07:27
2-,3G,0000.00,0,07/11/2020,11:07:29
4-,3G,0000.00,0,07/11/2020,11:07:33
3-,3G,0000.00,0,07/11/2020,11:07:36
2-,3G,0003.26,0,07/11/2020,11:07:38
4-,3G,0002.23,0,07/11/2020,11:07:42
3-,3G,0000.00,0,07/11/2020,11:07:45
2-,3G,0000.00,0,07/11/2020,11:07:47
4-,3G,0003.22,0,07/11/2020,11:07:51
3-,3G,0002.79,0,07/11/2020,11:07:54
2-,3G,0000.00,0,07/11/2020,11:07:56
4-,3G,0000.00,0,07/11/2020,11:08:00
3-,3G,0003.29,0,07/11/2020,11:08:03
2-,3G,0000.00,0,07/11/2020,11:08:05
4-,3G,0000.00,0,07/11/2020,11:08:09
3-,3G,0000.00,0,07/11/2020,11:08:12
2-,3G,0003.24,0,07/11/2020,11:08:14
4-,3G,0002.23,0,07/11/2020,11:08:18
3-,3G,0000.00,0,07/11/2020,11:08:21
2-,3G,0000.00,0,07/11/2020,11:08:23
4-,3G,0003.22,0,07/11/2020,11:08:27
3-,3G,0002.81,0,07/11/2020,11:08:30
2-,3G,0000.00,0,07/11/2020,11:08:32
4-,3G,0000.00,0,07/11/2020,11:08:36
3-,3G,0003.26,0,07/11/2020,11:08:39
2-,3G,0000.00,0,07/11/2020,11:08:41
4-,3G,0000.00,0,07/11/2020,11:08:45
3-,3G,0000.00,0,07/11/2020,11:08:48
2-,3G,0003.22,0,07/11/2020,11:08:50
4-,3G,0002.21,0,07/11/2020,11:08:54
3-,3G,0000.00,0,07/11/2020,11:08:57
2-,3G,0000.00,0,07/11/2020,11:08:59
4-,3G,0003.24,0,07/11/2020,11:09:03
3-,3G,0002.90,0,07/11/2020,11:09:06
2-,3G,0000.00,0,07/11/2020,11:09:08
4-,3G,0000.00,0,07/11/2020,11:09:12
3-,3G,0003.29,0,07/11/2020,11:09:15
2-,3G,0000.00,0,07/11/2020,11:09:17
4-,3G,0000.00,0,07/11/2020,11:09:21
3-,3G,0000.00,0,07/11/2020,11:09:24
2-,3G,0003.22,0,07/11/2020,11:09:26
4-,3G,0002.30,0,07/11/2020,11:09:30
3-,3G,0000.00,0,07/11/2020,11:09:33
2-,3G,0000.00,0,07/11/2020,11:09:35
4-,3G,0003.22,0,07/11/2020,11:09:39
3-,3G,0002.90,0,07/11/2020,11:09:42
2-,3G,0000.00,0,07/11/2020,11:09:44
4-,3G,0000.00,0,07/11/2020,11:09:48
3-,3G,0003.26,0,07/11/2020,11:09:51
2-,3G,0000.00,0,07/11/2020,11:09:53
4-,3G,0000.00,0,07/11/2020,11:09:57
3-,3G,0000.00,0,07/11/2020,11:10:00
2-,3G,0003.26,0,07/11/2020,11:10:02
4-,3G,0002.30,0,07/11/2020,11:10:06
3-,3G,0000.00,0,07/11/2020,11:10:09
2-,3G,0000.00,0,07/11/2020,11:10:11
4-,3G,0003.24,0,07/11/2020,11:10:15
3-,3G,0002.92,0,07/11/2020,11:10:18
2-,3G,0000.00,0,07/11/2020,11:10:20
4-,3G,0000.00,0,07/11/2020,11:10:24
3-,3G,0003.29,0,07/11/2020,11:10:27
2-,3G,0000.00,0,07/11/2020,11:10:29
4-,3G,0000.00,0,07/11/2020,11:10:33
3-,3G,0000.00,0,07/11/2020,11:10:36
2-,3G,0003.26,0,07/11/2020,11:10:38
4-,3G,0002.38,0,07/11/2020,11:10:42
3-,3G,0000.00,0,07/11/2020,11:10:45
2-,3G,0000.00,0,07/11/2020,11:10:47
4-,3G,0003.24,0,07/11/2020,11:10:51
3-,3G,0002.88,0,07/11/2020,11:10:54
2-,3G,0000.00,0,07/11/2020,11:10:56
4-,3G,0000.00,0,07/11/2020,11:11:00
3-,3G,0003.29,0,07/11/2020,11:11:03
2-,3G,0000.00,0,07/11/2020,11:11:05
4-,3G,0000.00,0,07/11/2020,11:11:09
3-,3G,0000.00,0,07/11/2020,11:11:12
2-,3G,0003.24,0,07/11/2020,11:11:14
4-,3G,0000.00,0,07/11/2020,11:11:17
3-,3G,0000.00,0,07/11/2020,11:11:20
2-,3G,0003.24,0,07/11/2020,11:11:23
4-,3G,0003.22,0,07/11/2020,11:11:27
3-,3G,0002.88,0,07/11/2020,11:11:30
2-,3G,0000.00,0,07/11/2020,11:11:32
4-,3G,0000.00,0,07/11/2020,11:11:36
3-,3G,0003.26,0,07/11/2020,11:11:39
2-,3G,0000.00,0,07/11/2020,11:11:41
4-,3G,0000.00,0,07/11/2020,11:11:45
3-,3G,0000.00,0,07/11/2020,11:11:48
2-,3G,0003.26,0,07/11/2020,11:11:50
4-,3G,0000.00,0,07/11/2020,11:11:53
3-,3G,0000.00,0,07/11/2020,11:11:56
2-,3G,0003.22,0,07/11/2020,11:11:59
4-,3G,0003.20,0,07/11/2020,11:12:03
3-,3G,0002.90,0,07/11/2020,11:12:06
2-,3G,0000.00,0,07/11/2020,11:12:08
4-,3G,0000.00,0,07/11/2020,11:12:12
3-,3G,0003.29,0,07/11/2020,11:12:15
2-,3G,0000.00,0,07/11/2020,11:12:17
4-,3G,0000.00,0,07/11/2020,11:12:21
3-,3G,0000.00,0,07/11/2020,11:12:24
2-,3G,0003.24,0,07/11/2020,11:12:26
4-,3G,0002.62,0,07/11/2020,11:12:30
3-,3G,0000.00,0,07/11/2020,11:12:33
2-,3G,0000.00,0,07/11/2020,11:12:35
4-,3G,0003.20,0,07/11/2020,11:12:39
3-,3G,0002.86,0,07/11/2020,11:12:42
2-,3G,0000.00,0,07/11/2020,11:12:44
4-,3G,0000.00,0,07/11/2020,11:12:48
3-,3G,0003.29,0,07/11/2020,11:12:51
2-,3G,0000.04,0,07/11/2020,11:12:53
4-,3G,0000.00,0,07/11/2020,11:12:57
3-,3G,0000.00,0,07/11/2020,11:13:00
2-,3G,0003.24,0,07/11/2020,11:13:02
4-,3G,0002.60,0,07/11/2020,11:13:06
3-,3G,0000.00,0,07/11/2020,11:13:09
2-,3G,0000.00,0,07/11/2020,11:13:11
4-,3G,0003.22,0,07/11/2020,11:13:15
3-,3G,0002.90,0,07/11/2020,11:13:18
2-,3G,0000.00,0,07/11/2020,11:13:20
4-,3G,0000.00,0,07/11/2020,11:13:24
3-,3G,0003.29,0,07/11/2020,11:13:27
2-,3G,0000.40,0,07/11/2020,11:13:29
4-,3G,0000.00,0,07/11/2020,11:13:33
3-,3G,0000.00,0,07/11/2020,11:13:36
2-,3G,0003.24,0,07/11/2020,11:13:38
4-,3G,0002.60,0,07/11/2020,11:13:42
3-,3G,0000.00,0,07/11/2020,11:13:45
2-,3G,0000.00,0,07/11/2020,11:13:47
4-,3G,0003.22,0,07/11/2020,11:13:51
3-,3G,0002.88,0,07/11/2020,11:13:54
2-,3G,0000.00,0,07/11/2020,11:13:56
4-,3G,0000.00,0,07/11/2020,11:14:00
3-,3G,0003.29,0,07/11/2020,11:14:03
2-,3G,0000.36,0,07/11/2020,11:14:05
4-,3G,0000.00,0,07/11/2020,11:14:09
3-,3G,0000.00,0,07/11/2020,11:14:12
2-,3G,0003.26,0,07/11/2020,11:14:14
4-,3G,0002.62,0,07/11/2020,11:14:18
3-,3G,0000.00,0,07/11/2020,11:14:21
2-,3G,0000.00,0,07/11/2020,11:14:23
4-,3G,0003.22,0,07/11/2020,11:14:27
3-,3G,0002.94,0,07/11/2020,11:14:30
2-,3G,0000.00,0,07/11/2020,11:14:32
4-,3G,0000.00,0,07/11/2020,11:14:36
3-,3G,0003.24,0,07/11/2020,11:14:39
2-,3G,0000.83,0,07/11/2020,11:14:41
4-,3G,0000.00,0,07/11/2020,11:14:45
3-,3G,0000.00,0,07/11/2020,11:14:48
2-,3G,0003.24,0,07/11/2020,11:14:50
4-,3G,0002.60,0,07/11/2020,11:14:54
3-,3G,0000.00,0,07/11/2020,11:14:57
2-,3G,0000.00,0,07/11/2020,11:14:59
4-,3G,0003.20,0,07/11/2020,11:15:03
3-,3G,0002.96,0,07/11/2020,11:15:06
2-,3G,0000.00,0,07/11/2020,11:15:08
4-,3G,0000.00,0,07/11/2020,11:15:12
3-,3G,0003.26,0,07/11/2020,11:15:15
2-,3G,0000.81,0,07/11/2020,11:15:17
4-,3G,0000.00,0,07/11/2020,11:15:21
3-,3G,0000.00,0,07/11/2020,11:15:24
2-,3G,0003.26,0,07/11/2020,11:15:26
4-,3G,0002.58,0,07/11/2020,11:15:30
3-,3G,0000.00,0,07/11/2020,11:15:33
2-,3G,0000.00,0,07/11/2020,11:15:35
4-,3G,0003.22,0,07/11/2020,11:15:39
3-,3G,0003.11,0,07/11/2020,11:15:42
2-,3G,0000.00,0,07/11/2020,11:15:44
4-,3G,0000.00,0,07/11/2020,11:15:48
3-,3G,0003.29,0,07/11/2020,11:15:51
2-,3G,0000.88,0,07/11/2020,11:15:53
4-,3G,0000.00,0,07/11/2020,11:15:57
3-,3G,0000.00,0,07/11/2020,11:16:00
2-,3G,0003.26,0,07/11/2020,11:16:02
4-,3G,0000.00,0,07/11/2020,11:16:05
3-,3G,0000.00,0,07/11/2020,11:16:08
2-,3G,0003.26,0,07/11/2020,11:16:11
4-,3G,0003.22,0,07/11/2020,11:16:15
3-,3G,0003.11,0,07/11/2020,11:16:18
2-,3G,0000.00,0,07/11/2020,11:16:20
4-,3G,0000.00,0,07/11/2020,11:16:24
3-,3G,0003.29,0,07/11/2020,11:16:27
2-,3G,0000.81,0,07/11/2020,11:16:29
4-,3G,0000.00,0,07/11/2020,11:16:33
3-,3G,0000.00,0,07/11/2020,11:16:36
2-,3G,0003.22,0,07/11/2020,11:16:38
4-,3G,0002.66,0,07/11/2020,11:16:42
3-,3G,0000.00,0,07/11/2020,11:16:45
2-,3G,0000.00,0,07/11/2020,11:16:47
4-,3G,0003.18,0,07/11/2020,11:16:51
3-,3G,0003.16,0,07/11/2020,11:16:54
2-,3G,0000.00,0,07/11/2020,11:16:56
4-,3G,0000.00,0,07/11/2020,11:17:00
3-,3G,0003.29,0,07/11/2020,11:17:03
2-,3G,0000.77,0,07/11/2020,11:17:05
4-,3G,0000.00,0,07/11/2020,11:17:09
3-,3G,0000.00,0,07/11/2020,11:17:12
2-,3G,0003.26,0,07/11/2020,11:17:14
4-,3G,0002.66,0,07/11/2020,11:17:18
3-,3G,0000.00,0,07/11/2020,11:17:21
2-,3G,0000.00,0,07/11/2020,11:17:23
4-,3G,0003.22,0,07/11/2020,11:17:27
3-,3G,0003.11,0,07/11/2020,11:17:30
2-,3G,0000.00,0,07/11/2020,11:17:32
4-,3G,0000.00,0,07/11/2020,11:17:36
3-,3G,0003.29,0,07/11/2020,11:17:39
2-,3G,0000.75,0,07/11/2020,11:17:41
4-,3G,0000.00,0,07/11/2020,11:17:45
3-,3G,0000.00,0,07/11/2020,11:17:48
2-,3G,0003.26,0,07/11/2020,11:17:50
4-,3G,0002.53,0,07/11/2020,11:17:54
3-,3G,0000.00,0,07/11/2020,11:17:57
2-,3G,0000.00,0,07/11/2020,11:17:59
4-,3G,0003.22,0,07/11/2020,11:18:03
3-,3G,0003.09,0,07/11/2020,11:18:06
2-,3G,0000.00,0,07/11/2020,11:18:08
4-,3G,0000.00,0,07/11/2020,11:18:12
3-,3G,0003.24,0,07/11/2020,11:18:15
2-,3G,0000.75,0,07/11/2020,11:18:17
4-,3G,0000.00,0,07/11/2020,11:18:21
3-,3G,0000.00,0,07/11/2020,11:18:24
2-,3G,0003.26,0,07/11/2020,11:18:26
4-,3G,0002.60,0,07/11/2020,11:18:30
3-,3G,0000.00,0,07/11/2020,11:18:33
2-,3G,0000.00,0,07/11/2020,11:18:35
4-,3G,0003.22,0,07/11/2020,11:18:39
3-,3G,0003.13,0,07/11/2020,11:18:42
